price,levy,brand,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,type,drive_wheels,doors,wheel,color,airbags,car_age
1568100,585,hyundai,sedan,no,petrol,1.8,184874,4.0,automatic,front,4,left,black,8,11
2750400,629,hyundai,sedan,yes,petrol,1.6,47562,4.0,automatic,front,4,left,white,4,9
1711700,707,hyundai,jeep,yes,diesel,2.0,191000,4.0,automatic,front,4,left,white,4,13
4700,1017,mercedes-benz,jeep,yes,petrol,2.0,43651,4.0,automatic,front,4,left,silver,0,7
156800,2018,toyota,jeep,yes,petrol,5.7,128000,8.0,automatic,4x4,4,left,white,12,9
15700,640,ford,sedan,yes,hybrid,2.0,339920,4.0,automatic,front,4,left,white,0,11
1771900,781,hyundai,minivan,yes,diesel,2.5,52600,4.0,automatic,front,4,left,white,4,12
22000,1273,ford,jeep,yes,petrol,3.5,0,6.0,automatic,front,4,left,white,12,9
15700,1051,hyundai,sedan,yes,petrol,2.4,68941,4.0,automatic,front,4,left,grey,12,8
164600,586,hyundai,sedan,yes,petrol,1.8,199432,4.0,automatic,front,4,left,red,12,12
3763300,781,toyota,microbus,no,petrol,2.7,190000,4.0,manual,rear,2,left,white,2,14
5351800,1375,hyundai,sedan,yes,petrol,3.8,60741,4.0,automatic,front,4,left,white,4,9
564500,1018,bmw,coupe,yes,petrol,3.0,143950,6.0,automatic,4x4,2,left,black,12,13
188200,1053,mercedes-benz,sedan,yes,diesel,3.5,146395,6.0,automatic,rear,4,left,grey,12,10
752700,781,mercedes-benz,sedan,yes,petrol,4.3,123456,8.0,automatic,rear,4,left,black,12,24
274400,1080,chevrolet,sedan,yes,petrol,3.6,143862,6.0,automatic,front,4,left,silver,12,10
360700,781,toyota,sedan,yes,hybrid,2.5,156518,4.0,automatic,front,4,left,white,12,12
5445800,765,ford,jeep,yes,petrol,2.0,121956,4.0,automatic,front,4,left,white,4,9
376300,1850,mercedes-benz,sedan,yes,diesel,3.5,494317,6.0,automatic,4x4,4,left,black,12,16
219500,586,toyota,sedan,yes,hybrid,1.8,430278,4.0,automatic,front,4,left,black,12,12
329300,1080,chevrolet,jeep,yes,petrol,3.6,97106,6.0,automatic,4x4,4,left,silver,12,10
3498000,770,hyundai,jeep,yes,diesel,1.7,99217,4.0,automatic,front,4,left,white,4,8
15700,1172,mercedes-benz,jeep,yes,diesel,3.5,220323,6.0,automatic,4x4,4,left,black,12,13
1818900,650,chevrolet,sedan,no,petrol,1.4,100800,4.0,automatic,front,4,left,white,12,8
470400,781,mercedes-benz,sedan,no,petrol,2.0,200000,4.0,manual,front,4,left,red,4,33
47000,382,ford,sedan,yes,hybrid,2.0,0,4.0,automatic,front,4,left,black,0,9
1724900,586,hyundai,sedan,yes,petrol,1.8,130000,4.0,automatic,front,4,left,black,8,12
3640100,891,hyundai,jeep,yes,diesel,2.0,146358,4.0,automatic,front,4,left,grey,4,8
8310700,781,bmw,jeep,yes,diesel,3.0,224000,6.0,automatic,4x4,4,left,black,8,12
1630800,531,hyundai,sedan,yes,petrol,1.6,165294,4.0,automatic,front,4,left,silver,4,12
2754100,639,hyundai,jeep,yes,diesel,2.0,8782,4.0,automatic,front,4,left,white,4,10
1191700,781,toyota,hatchback,no,hybrid,1.5,183000,4.0,automatic,front,4,left,white,5,16
1454200,836,hyundai,sedan,yes,petrol,2.0,104259,4.0,automatic,front,4,left,black,4,14
1348500,781,ford,sedan,no,petrol,2.0,145000,4.0,automatic,front,4,left,white,8,11
5643100,1533,chevrolet,sedan,yes,petrol,3.6,34030,4.0,automatic,front,4,left,white,4,8
658600,259,chevrolet,hatchback,yes,hybrid,1.4,112123,4.0,automatic,front,4,left,silver,0,10
878100,353,toyota,hatchback,no,hybrid,1.8,198000,4.0,automatic,front,4,left,black,12,9
2320700,836,hyundai,jeep,yes,diesel,2.0,98713,4.0,automatic,front,4,left,grey,4,14
4486500,891,chevrolet,jeep,yes,diesel,2.0,70922,4.0,automatic,front,4,left,white,4,8
180300,2073,chevrolet,sedan,yes,petrol,5.3,0,8.0,automatic,front,4,left,black,12,14
6115400,1194,toyota,jeep,yes,petrol,4.0,112000,6.0,automatic,4x4,4,left,grey,8,11
156800,639,bmw,sedan,yes,diesel,2.0,78194,4.0,automatic,4x4,4,left,black,12,10
1709200,503,toyota,sedan,no,hybrid,1.5,108480,4.0,automatic,front,4,left,white,8,12
31400,645,toyota,hatchback,yes,hybrid,1.8,371813,4.0,automatic,front,4,left,silver,0,13
28200,1211,bmw,jeep,yes,petrol,3.0,268528,6.0,automatic,4x4,4,left,blue,12,14
5269600,971,hyundai,jeep,yes,diesel,2.2,113321,4.0,automatic,front,4,left,silver,4,8
25100,607,toyota,sedan,yes,hybrid,2.5,39552,4.0,automatic,front,4,left,black,12,5
18800,308,toyota,hatchback,yes,hybrid,1.8,146019,4.0,automatic,front,4,left,white,12,10
1348500,645,toyota,sedan,no,hybrid,1.8,281600,6.0,automatic,front,4,left,grey,8,13
3136100,781,mercedes-benz,sedan,yes,petrol,1.8,150000,4.0,automatic,rear,4,left,silver,12,10
1724900,765,hyundai,hatchback,yes,petrol,2.0,73335,4.0,automatic,front,4,left,grey,8,9
6084000,518,toyota,jeep,yes,hybrid,2.5,36063,4.0,automatic,4x4,4,left,black,12,8
1034900,1018,bmw,jeep,yes,diesel,3.0,332243,6.0,automatic,4x4,4,left,black,0,13
45000,781,bmw,sedan,yes,petrol,1.6,10000,4.0,manual,4x4,4,left,black,2,20
1850000,707,hyundai,coupe,yes,petrol,2.0,168315,4.0,automatic,front,4,left,black,4,13
1662100,1172,mercedes-benz,sedan,yes,diesel,3.5,119379,6.0,automatic,4x4,4,left,silver,12,13
2336400,442,chevrolet,sedan,no,hybrid,1.8,39187,4.0,automatic,front,4,left,grey,8,7
86200,640,chevrolet,sedan,yes,petrol,2.0,114107,4.0,automatic,front,4,left,blue,12,11
627200,781,mercedes-benz,coupe,no,petrol,2.3,236687,4.0,manual,rear,2,left,black,2,23
2340800,836,hyundai,jeep,yes,diesel,2.0,177719,4.0,automatic,front,4,left,silver,4,14
4217100,639,hyundai,jeep,yes,diesel,2.0,177523,4.0,automatic,front,4,left,white,4,10
1395600,1327,toyota,sedan,yes,petrol,2.5,56173,4.0,automatic,front,4,left,silver,12,6
1881700,781,toyota,sedan,yes,hybrid,1.8,136000,4.0,automatic,rear,4,left,black,12,11
1662100,781,toyota,hatchback,yes,petrol,1.8,164000,4.0,automatic,front,4,left,red,10,14
2195300,781,mercedes-benz,minivan,no,diesel,2.2,0,4.0,manual,front,4,left,white,4,20
6899400,781,mercedes-benz,sedan,yes,petrol,2.0,66000,4.0,automatic,4x4,4,left,black,12,9
1750000,1503,mercedes-benz,sedan,no,petrol,1.8,48000,4.0,automatic,rear,4,right,white,6,11
5052900,891,hyundai,jeep,yes,diesel,2.0,116770,4.0,automatic,front,4,left,black,4,8
470400,1714,mercedes-benz,jeep,yes,petrol,3.5,59331,6.0,automatic,rear,4,left,black,0,7
4454500,770,hyundai,jeep,yes,diesel,1.7,56331,4.0,automatic,front,4,left,black,4,8
3920100,781,mercedes-benz,sedan,yes,petrol,2.0,65000,4.0,automatic,front,4,left,grey,12,10
3606800,1091,hyundai,minivan,yes,diesel,2.5,112193,4.0,automatic,front,4,left,silver,4,8
3292900,781,toyota,sedan,yes,hybrid,2.5,125000,4.0,automatic,front,4,left,white,9,11
500000,781,mercedes-benz,sedan,no,petrol,1.8,23000,4.0,manual,front,4,left,black,4,26
1630800,781,toyota,hatchback,no,hybrid,1.8,1000,4.0,automatic,front,4,left,silver,8,14
54900,1750,toyota,jeep,yes,hybrid,3.3,260053,6.0,automatic,4x4,4,left,silver,12,16
39200,502,toyota,hatchback,yes,hybrid,1.5,72240,4.0,automatic,front,4,left,grey,12,11
6417100,1079,hyundai,sedan,yes,petrol,2.0,21122,4.0,automatic,front,4,left,white,4,6
329300,761,toyota,sedan,yes,petrol,1.8,221627,4.0,automatic,front,4,left,red,12,14
39200,308,toyota,hatchback,yes,hybrid,1.8,274381,4.0,automatic,front,4,left,grey,12,10
2428300,642,hyundai,jeep,yes,diesel,2.0,140566,4.0,automatic,front,4,left,white,4,12
2414800,781,toyota,sedan,yes,petrol,3.5,94000,6.0,automatic,front,4,left,black,10,12
4516000,1017,toyota,jeep,no,petrol,2.0,39400,4.0,automatic,front,4,left,black,12,7
3822900,1091,hyundai,minivan,yes,diesel,2.5,137134,4.0,automatic,front,4,left,white,4,8
4641400,1053,mercedes-benz,sedan,yes,petrol,3.5,80640,6.0,automatic,front,4,left,black,0,10
164600,1399,mercedes-benz,sedan,yes,petrol,3.5,205968,6.0,automatic,4x4,4,left,white,12,14
1317200,781,toyota,sedan,no,hybrid,1.5,16000,4.0,automatic,front,4,right,white,4,10
15000,781,mercedes-benz,sedan,yes,petrol,5.5,15000,8.0,automatic,4x4,4,left,black,12,14
1913000,781,toyota,sedan,yes,hybrid,1.8,71000,4.0,automatic,front,4,left,grey,12,11
8180800,1156,ford,jeep,yes,petrol,2.3,80000,4.0,automatic,front,4,left,white,4,7
2571600,915,bmw,jeep,yes,diesel,3.0,141384,6.0,automatic,4x4,4,left,blue,0,10
360000,781,mercedes-benz,sedan,no,petrol,1.8,0,4.0,manual,front,4,left,black,2,32
2979300,781,bmw,sedan,yes,petrol,2.0,11000,4.0,automatic,rear,4,left,grey,8,13
117600,751,hyundai,sedan,yes,hybrid,2.4,216208,4.0,automatic,front,4,left,blue,0,11
4170100,640,hyundai,jeep,yes,diesel,2.0,147470,4.0,automatic,front,4,left,black,4,11
3073400,1578,bmw,coupe,yes,petrol,4.4,92213,8.0,automatic,rear,2,left,white,12,9
1599400,781,toyota,sedan,yes,hybrid,2.4,221000,4.0,automatic,front,4,left,silver,10,16
1850000,528,hyundai,sedan,yes,petrol,1.6,179664,4.0,automatic,front,4,left,silver,4,10
878100,781,mercedes-benz,coupe,yes,petrol,3.2,245000,6.0,automatic,rear,2,left,silver,6,21
1650800,836,hyundai,sedan,yes,petrol,2.0,133392,4.0,automatic,front,4,left,white,4,14
5769800,1079,hyundai,sedan,yes,petrol,2.0,36304,4.0,automatic,front,4,left,grey,4,6
54900,1292,mercedes-benz,jeep,yes,petrol,3.0,59099,6.0,automatic,4x4,4,left,white,12,8
1568100,584,hyundai,sedan,no,petrol,1.8,120000,4.0,automatic,front,4,left,silver,10,10
689900,781,mercedes-benz,sedan,yes,diesel,2.2,233454,6.0,manual,rear,4,left,black,6,19
313600,781,toyota,sedan,yes,hybrid,2.5,159379,4.0,automatic,front,4,left,white,12,12
1223100,761,toyota,hatchback,no,hybrid,1.8,198000,4.0,automatic,front,4,left,black,8,14
3955900,891,hyundai,jeep,yes,diesel,2.0,128994,4.0,automatic,front,4,left,white,4,8
2885200,1079,bmw,jeep,yes,petrol,2.0,68126,4.0,automatic,4x4,4,left,white,12,6
2026600,583,hyundai,sedan,yes,petrol,1.6,125062,4.0,automatic,front,4,left,black,4,13
22000,645,toyota,hatchback,yes,hybrid,1.8,560157,4.0,automatic,front,4,left,red,12,13
423400,781,bmw,sedan,yes,petrol,2.0,300000,6.0,manual,rear,4,left,green,2,32
1787600,810,hyundai,sedan,no,petrol,1.8,132000,4.0,automatic,front,4,left,white,8,8
3230200,934,toyota,sedan,yes,petrol,2.5,50000,4.0,automatic,front,4,left,white,12,9
3656700,1091,hyundai,minivan,yes,diesel,2.5,120000,4.0,automatic,front,4,left,black,4,8
1696000,502,toyota,hatchback,yes,petrol,1.5,86402,4.0,automatic,front,4,left,silver,4,11
203800,353,toyota,jeep,yes,hybrid,1.8,104795,4.0,automatic,front,4,left,white,12,9
1552400,707,hyundai,jeep,yes,diesel,2.0,52249,4.0,automatic,front,4,left,grey,4,13
78400,394,toyota,sedan,yes,hybrid,2.5,102397,4.0,automatic,front,4,left,black,12,10
1411300,781,mercedes-benz,sedan,no,diesel,2.2,245000,4.0,automatic,rear,2,left,white,5,19
1360000,473,chevrolet,sedan,yes,petrol,1.4,71600,4.0,automatic,front,4,left,black,6,10
3922600,765,hyundai,jeep,yes,diesel,2.0,118926,4.0,automatic,front,4,left,white,4,9
1882600,583,hyundai,sedan,yes,petrol,1.6,87210,4.0,automatic,front,4,left,silver,4,13
2634300,781,toyota,sedan,yes,petrol,2.5,152000,4.0,automatic,front,4,left,black,12,11
1347600,687,hyundai,sedan,yes,petrol,1.6,132967,4.0,automatic,front,4,left,grey,4,14
6981000,1077,hyundai,jeep,yes,diesel,2.0,2730,4.0,automatic,front,4,left,grey,4,5
1691300,697,hyundai,jeep,yes,diesel,2.2,70304,4.0,automatic,front,4,left,silver,4,12
28200,645,toyota,hatchback,yes,hybrid,1.8,230939,4.0,automatic,front,4,left,blue,12,13
1348500,781,toyota,sedan,no,hybrid,1.5,151000,4.0,automatic,front,4,right,white,4,12
1364200,551,chevrolet,sedan,yes,petrol,1.0,32637,3.0,automatic,front,4,left,white,4,7
1097600,781,toyota,sedan,no,petrol,1.3,145000,4.0,automatic,front,4,left,silver,2,17
878100,1268,toyota,hatchback,no,hybrid,1.5,105000,4.0,automatic,front,4,right,silver,2,12
1928700,765,ford,jeep,no,petrol,2.0,106961,4.0,automatic,4x4,4,left,blue,8,9
689900,781,mercedes-benz,sedan,yes,petrol,2.0,14566,8.0,automatic,rear,2,left,blue,12,25
1944400,781,mercedes-benz,microbus,no,diesel,2.2,269962,4.0,manual,rear,2,left,white,4,23
2414800,781,toyota,hatchback,no,hybrid,1.5,160000,4.0,automatic,front,4,left,white,10,9
2352100,584,mercedes-benz,sedan,yes,petrol,1.8,64270,4.0,automatic,rear,4,left,grey,0,10
345000,607,toyota,sedan,yes,hybrid,2.5,9626,4.0,automatic,front,4,left,black,12,5
627200,781,bmw,sedan,no,petrol,2.8,26000,6.0,manual,rear,4,left,black,6,25
3822900,833,hyundai,jeep,yes,diesel,2.2,172803,4.0,automatic,front,4,left,white,4,9
101900,862,toyota,sedan,yes,petrol,2.5,174790,4.0,automatic,front,4,left,black,12,13
1411300,761,toyota,hatchback,no,hybrid,1.8,95863,4.0,automatic,front,4,left,white,8,14
1387700,639,chevrolet,sedan,yes,diesel,2.0,292097,4.0,automatic,front,4,left,white,4,10
313600,781,toyota,sedan,yes,hybrid,2.5,159379,4.0,automatic,front,4,left,white,12,12
2038500,781,ford,microbus,no,diesel,2.2,125000,4.0,manual,front,4,left,white,1,12
133300,761,toyota,sedan,yes,petrol,1.8,116992,4.0,automatic,front,4,left,silver,12,14
1191700,781,mercedes-benz,jeep,yes,petrol,3.2,227200,6.0,automatic,4x4,4,left,black,5,21
1223100,862,toyota,sedan,no,petrol,2.5,150000,4.0,automatic,front,4,left,blue,12,13
4002600,891,hyundai,jeep,yes,diesel,2.0,116365,4.0,automatic,front,4,left,black,4,8
1536700,781,chevrolet,jeep,yes,petrol,1.4,1405,4.0,automatic,4x4,4,left,black,8,6
31400,1053,mercedes-benz,sedan,yes,diesel,3.5,149486,6.0,automatic,4x4,4,left,silver,12,10
1254400,5666,toyota,minivan,no,petrol,2.4,133000,4.0,automatic,front,4,right,white,5,20
1850300,308,toyota,hatchback,no,hybrid,1.8,112000,7.0,automatic,rear,4,left,green,11,10
11415400,1017,bmw,sedan,yes,petrol,2.0,42000,12.0,automatic,rear,4,left,white,12,7
2508900,781,hyundai,sedan,yes,petrol,3.3,50000,4.0,automatic,4x4,4,left,black,6,10
2508900,781,mercedes-benz,jeep,yes,petrol,4.5,9600,8.0,automatic,4x4,4,left,grey,12,12
18800,1659,toyota,jeep,yes,petrol,5.7,101928,8.0,automatic,4x4,4,left,black,12,10
2258000,779,toyota,sedan,yes,hybrid,2.5,126018,4.0,automatic,front,4,left,black,12,11
1426900,642,ford,hatchback,no,hybrid,2.0,10084,4.0,automatic,front,4,left,green,8,12
3158100,777,hyundai,minivan,yes,diesel,2.5,175342,4.0,automatic,front,4,left,grey,4,10
2477500,779,toyota,sedan,no,hybrid,2.5,119000,4.0,automatic,front,4,left,blue,12,11
3198800,781,mercedes-benz,sedan,yes,petrol,2.0,120000,4.0,automatic,rear,4,left,blue,12,12
3747600,891,hyundai,jeep,yes,diesel,2.0,24526,4.0,automatic,front,4,left,white,4,8
2550000,781,mercedes-benz,microbus,no,diesel,2.5,1000,4.0,manual,rear,4,left,white,2,13
22000,1327,toyota,sedan,yes,petrol,2.5,47688,4.0,automatic,front,4,left,blue,12,6
1097600,781,bmw,sedan,yes,petrol,2.5,0,6.0,automatic,rear,4,right,black,6,21
2352100,781,toyota,minivan,no,hybrid,2.4,155000,4.0,automatic,4x4,4,right,silver,0,15
5684800,765,hyundai,jeep,yes,diesel,2.0,83535,4.0,automatic,front,4,left,blue,4,9
3920100,781,bmw,sedan,yes,petrol,3.0,141000,6.0,automatic,rear,4,left,blue,12,12
909500,843,toyota,hatchback,no,hybrid,1.5,102000,4.0,automatic,front,4,left,silver,2,16
345000,585,toyota,hatchback,yes,hybrid,1.8,74838,4.0,automatic,front,4,left,white,12,11
1364200,1172,mercedes-benz,sedan,yes,diesel,3.5,64496,6.0,automatic,4x4,4,left,blue,12,13
101900,831,hyundai,sedan,yes,petrol,1.6,25635,4.0,automatic,front,4,left,black,12,7
3636600,1017,hyundai,jeep,yes,diesel,2.0,148510,4.0,automatic,front,4,left,white,4,7
1787600,1024,mercedes-benz,sedan,yes,petrol,2.5,219000,6.0,automatic,rear,4,left,white,8,14
243000,1598,mercedes-benz,sedan,yes,diesel,3.0,175614,6.0,automatic,rear,4,left,black,12,16
31400,1017,mercedes-benz,sedan,yes,petrol,2.0,26802,4.0,automatic,rear,4,left,black,12,7
501800,1624,mercedes-benz,sedan,yes,diesel,3.5,109139,6.0,automatic,rear,4,left,black,12,15
2200000,777,toyota,sedan,no,petrol,2.5,107000,4.0,automatic,front,4,left,grey,12,10
784000,781,toyota,sedan,no,petrol,1.3,11700,4.0,automatic,front,4,right,silver,2,20
1599400,584,hyundai,sedan,no,petrol,1.8,78000,4.0,automatic,front,4,left,grey,8,10
1040600,1047,hyundai,sedan,yes,petrol,1.6,51385,4.0,automatic,front,4,left,grey,4,17
1301300,781,toyota,hatchback,no,hybrid,1.5,147000,4.0,automatic,front,4,right,white,4,12
1781300,836,hyundai,jeep,yes,diesel,2.0,41124,4.0,automatic,front,4,left,white,4,14
954300,583,chevrolet,sedan,yes,petrol,1.6,193425,4.0,automatic,front,4,left,white,4,13
4233700,1017,hyundai,jeep,yes,diesel,2.0,27453,4.0,automatic,front,4,left,white,4,7
1897300,530,chevrolet,hatchback,yes,petrol,1.6,71309,4.0,automatic,front,4,left,black,4,11
501800,779,toyota,sedan,yes,hybrid,2.5,190549,4.0,automatic,front,4,left,black,12,11
550000,781,mercedes-benz,minivan,no,diesel,2.2,318000,2.0,manual,rear,2,left,white,6,23
501800,779,toyota,sedan,yes,hybrid,2.5,225510,4.0,automatic,front,4,left,white,12,11
1632300,836,hyundai,coupe,yes,petrol,2.0,95510,4.0,automatic,front,4,left,silver,4,14
533100,1288,chevrolet,jeep,yes,diesel,2.0,51258,4.0,automatic,front,4,left,black,4,17
1818900,738,chevrolet,sedan,no,petrol,1.4,26000,4.0,automatic,front,4,left,silver,8,7
2853900,2715,chevrolet,jeep,yes,petrol,5.3,28890,8.0,automatic,front,4,left,red,12,6
689900,789,chevrolet,sedan,yes,petrol,1.6,145060,4.0,automatic,front,4,left,silver,4,15
1662100,781,toyota,sedan,no,hybrid,1.5,105000,4.0,automatic,front,4,left,blue,0,11
31400,1017,mercedes-benz,sedan,yes,petrol,2.0,26802,4.0,automatic,rear,4,left,black,12,7
898500,308,toyota,hatchback,yes,hybrid,1.5,154540,4.0,automatic,front,4,left,silver,4,9
721300,781,toyota,sedan,no,petrol,1.5,126000,4.0,automatic,front,4,left,silver,4,19
1212100,502,toyota,hatchback,yes,hybrid,1.5,105900,4.0,automatic,front,4,left,white,4,11
39200,777,toyota,sedan,yes,petrol,2.5,0,4.0,automatic,front,4,left,white,12,10
2289400,781,toyota,sedan,yes,hybrid,2.4,158400,8.0,automatic,front,4,left,silver,0,14
1881700,585,toyota,hatchback,no,hybrid,1.8,125000,4.0,automatic,front,4,left,white,8,11
1882600,583,hyundai,sedan,yes,petrol,1.6,173678,4.0,automatic,front,4,left,white,4,13
956500,1058,toyota,jeep,yes,petrol,3.5,285186,6.0,automatic,front,4,left,grey,12,12
3261500,934,toyota,sedan,yes,petrol,2.5,60000,4.0,automatic,front,4,left,black,12,9
1632700,836,hyundai,coupe,yes,petrol,2.0,95510,4.0,automatic,front,4,left,silver,4,14
1160400,781,toyota,sedan,no,petrol,1.0,110000,3.0,automatic,front,4,right,white,6,12
534100,790,chevrolet,sedan,yes,petrol,1.6,94201,4.0,automatic,front,4,left,silver,4,15
3763300,891,hyundai,jeep,yes,diesel,2.0,194067,4.0,automatic,front,4,left,black,4,8
4945900,891,hyundai,sedan,yes,petrol,2.0,49829,4.0,automatic,front,4,left,white,4,8
2665700,781,toyota,sedan,no,hybrid,2.5,152000,4.0,automatic,front,4,left,white,10,11
15700,919,bmw,jeep,yes,diesel,3.0,296395,6.0,automatic,4x4,4,left,grey,0,12
1474000,562,chevrolet,sedan,yes,petrol,1.4,73000,4.0,automatic,front,4,left,white,12,9
2038500,781,mercedes-benz,microbus,no,diesel,2.2,1000,4.0,manual,rear,2,right,white,2,19
1066300,781,bmw,sedan,no,petrol,2.5,76550,6.0,automatic,rear,4,right,grey,6,23
39200,779,toyota,jeep,yes,hybrid,2.5,493571,4.0,automatic,front,4,left,black,12,11
1505300,781,toyota,hatchback,yes,hybrid,1.5,143000,4.0,automatic,front,4,right,blue,6,11
2508900,781,toyota,sedan,no,petrol,2.5,75000,4.0,automatic,front,4,left,black,12,10
3418400,781,toyota,jeep,yes,hybrid,3.3,157000,6.0,automatic,4x4,4,left,grey,8,16
1285800,765,mercedes-benz,jeep,yes,petrol,2.0,159928,4.0,automatic,front,4,left,black,0,9
9400,777,toyota,sedan,yes,petrol,2.5,221688,4.0,automatic,front,4,left,grey,12,10
580200,1055,mercedes-benz,sedan,yes,diesel,3.5,107800,6.0,automatic,rear,4,left,grey,12,11
3323000,639,hyundai,jeep,yes,diesel,2.0,137469,4.0,automatic,front,4,left,black,4,10
345000,781,mercedes-benz,sedan,no,petrol,1.8,20000,4.0,manual,rear,4,left,blue,2,29
3297900,777,hyundai,minivan,yes,diesel,2.5,122614,4.0,automatic,front,4,left,grey,4,10
2104000,595,toyota,hatchback,yes,petrol,1.5,67986,4.0,automatic,front,4,left,white,4,9
2842300,777,hyundai,minivan,yes,diesel,2.5,190000,4.0,automatic,front,4,left,white,4,10
7978200,1058,ford,sedan,yes,petrol,3.5,142930,4.0,automatic,front,4,left,grey,4,12
25100,1750,toyota,jeep,yes,hybrid,3.3,318467,6.0,automatic,4x4,4,left,blue,12,16
70600,394,toyota,sedan,yes,hybrid,2.5,115312,4.0,automatic,front,4,left,grey,12,10
1505300,777,toyota,sedan,yes,petrol,2.5,107000,4.0,automatic,front,4,left,black,12,10
1568100,562,chevrolet,sedan,no,petrol,1.4,75000,4.0,automatic,front,4,left,white,10,9
1442600,584,chevrolet,sedan,no,petrol,1.8,68000,4.0,manual,front,4,left,black,6,10
62700,1750,toyota,sedan,yes,hybrid,3.3,277405,6.0,automatic,4x4,4,left,grey,12,16
70600,394,toyota,sedan,yes,hybrid,2.5,381365,4.0,automatic,front,4,left,silver,12,10
1724900,475,toyota,hatchback,no,hybrid,1.4,100000,4.0,automatic,front,4,left,white,6,12
227400,394,toyota,sedan,yes,hybrid,2.5,128739,4.0,automatic,front,4,left,green,12,10
1756200,781,hyundai,sedan,no,petrol,1.8,13500,4.0,automatic,front,4,left,black,4,12
5645000,1053,mercedes-benz,jeep,yes,diesel,3.5,190000,6.0,automatic,4x4,4,left,black,0,10
376300,259,chevrolet,hatchback,yes,hybrid,1.4,138491,4.0,automatic,front,4,left,black,0,10
1882600,707,hyundai,sedan,yes,petrol,2.0,117543,4.0,automatic,front,4,left,silver,4,13
164600,441,hyundai,sedan,yes,hybrid,2.4,77830,4.0,automatic,front,4,left,grey,12,9
156800,1172,mercedes-benz,coupe,yes,diesel,3.5,226251,6.0,automatic,rear,2,left,black,12,13
1129000,503,toyota,hatchback,no,hybrid,1.5,139005,4.0,automatic,front,4,left,blue,12,12
2979300,781,mercedes-benz,microbus,no,diesel,2.2,371500,4.0,manual,4x4,4,left,white,2,20
4472400,971,hyundai,jeep,yes,diesel,2.2,137986,4.0,automatic,front,4,left,silver,4,8
1792300,836,hyundai,jeep,yes,diesel,2.0,173169,4.0,automatic,front,4,left,grey,4,14
7777500,781,mercedes-benz,coupe,yes,petrol,3.0,6200,6.0,automatic,rear,2,left,blue,12,7
28200,781,toyota,jeep,yes,petrol,2.5,73136,4.0,automatic,4x4,4,left,blue,12,12
1160400,781,mercedes-benz,sedan,no,diesel,2.7,335000,5.0,automatic,rear,4,left,silver,6,24
